label,type,status,side_a_device,side_a_type,side_a_name,side_b_device,side_b_type,side_b_name,length,length_unit,color,description
EMEA-DC-ONPREM-CABLE-01010,smf,connected,EMEA-DC-ONPREM-ESX-B02,dcim.interface,NIC1-Port2,EMEA-DC-ONPREM-SRV-B-R06-FPP01,dcim.frontport,Front-2,2,m,blue,Equipment cable: EMEA-DC-ONPREM-ESX-B02 to front port
EMEA-DC-ONPREM-CABLE-01011,smf,connected,EMEA-DC-ONPREM-ESX-B02,dcim.interface,NIC2-Port1,EMEA-DC-ONPREM-SRV-B-R06-FPP01,dcim.frontport,Front-3,2,m,blue,Equipment cable: EMEA-DC-ONPREM-ESX-B02 to front port
EMEA-DC-ONPREM-CABLE-01012,smf,connected,EMEA-DC-ONPREM-ESX-B02,dcim.interface,NIC2-Port2,EMEA-DC-ONPREM-SRV-B-R06-FPP01,dcim.frontport,Front-4,2,m,blue,Equipment cable: EMEA-DC-ONPREM-ESX-B02 to front port
APAC-DC-ONPREM-CABLE-01519,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/1,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-1,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01520,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/2,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-2,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01521,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/3,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-3,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01522,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/4,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-4,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01523,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/5,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-5,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01524,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/6,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-6,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01525,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/7,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-7,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01526,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/8,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-8,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01527,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/9,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-9,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01528,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/10,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-10,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01529,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/11,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-11,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01530,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/12,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-12,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01531,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/13,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-13,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01532,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/14,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-14,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01533,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/15,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-15,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01534,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/16,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-16,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01535,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/17,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-17,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01536,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/18,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-18,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01537,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/19,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-19,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01538,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/20,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-20,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01539,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/21,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-21,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01540,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/22,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-22,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01541,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/23,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-23,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01542,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/24,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-24,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01543,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/25,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-25,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01544,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/26,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-26,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01545,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/27,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-27,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01546,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/28,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-28,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01547,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/29,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-29,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01548,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/30,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-30,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01549,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/31,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-31,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01550,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/32,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-32,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01551,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/33,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-33,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01552,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/34,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-34,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01553,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/35,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-35,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01554,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/36,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-36,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01555,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/37,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-37,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01556,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/38,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-38,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01557,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/39,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-39,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01558,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/40,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-40,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01559,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/41,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-41,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01560,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/42,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-42,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01561,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/43,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-43,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01562,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/44,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-44,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01563,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/45,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-45,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01564,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/46,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-46,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01565,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/47,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-47,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01566,smf,connected,APAC-DC-ONPREM-CORE-SW01,dcim.interface,Ethernet1/48,APAC-DC-ONPREM-NET-R01-FPP01,dcim.frontport,Front-48,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW01 to front port
APAC-DC-ONPREM-CABLE-01567,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/1,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-1,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01568,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/2,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-2,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01569,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/3,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-3,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01570,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/4,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-4,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01571,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/5,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-5,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01572,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/6,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-6,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01573,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/7,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-7,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01574,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/8,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-8,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01575,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/9,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-9,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01576,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/10,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-10,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01577,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/11,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-11,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01578,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/12,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-12,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01579,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/13,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-13,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01580,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/14,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-14,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01581,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/15,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-15,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01582,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/16,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-16,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01583,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/17,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-17,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01584,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/18,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-18,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01585,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/19,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-19,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01586,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/20,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-20,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01587,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/21,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-21,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01588,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/22,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-22,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01589,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/23,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-23,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01590,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/24,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-24,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01591,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/25,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-25,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01592,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/26,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-26,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01593,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/27,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-27,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01594,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/28,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-28,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01595,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/29,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-29,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01596,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/30,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-30,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01597,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/31,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-31,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01598,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/32,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-32,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01599,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/33,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-33,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01600,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/34,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-34,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01601,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/35,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-35,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01602,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/36,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-36,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01603,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/37,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-37,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01604,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/38,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-38,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01605,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/39,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-39,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01606,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/40,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-40,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01607,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/41,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-41,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01608,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/42,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-42,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01609,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/43,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-43,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01610,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/44,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-44,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01611,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/45,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-45,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01612,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/46,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-46,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01613,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/47,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-47,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
APAC-DC-ONPREM-CABLE-01614,smf,connected,APAC-DC-ONPREM-CORE-SW02,dcim.interface,Ethernet1/48,APAC-DC-ONPREM-NET-R02-FPP01,dcim.frontport,Front-48,2,m,blue,Equipment cable: APAC-DC-ONPREM-CORE-SW02 to front port
