label,type,status,a_termination_type,a_termination,b_termination_type,b_termination,length,length_unit,description
EMEA-DC-ONPREM-CABLE-0281-NAS01-ACCSTG01,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-NAS-01:ext-2,dcim.interface,EMEA-DC-ONPREM-ACC-STG-01:GigabitEthernet1/0/6,,,Connection EMEA-DC-ONPREM-NAS-01 to EMEA-DC-ONPREM-ACC-STG-01
EMEA-DC-ONPREM-CABLE-0282-NAS01-ACCSTG02,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-NAS-01:ext-3,dcim.interface,EMEA-DC-ONPREM-ACC-STG-02:GigabitEthernet1/0/5,,,Connection EMEA-DC-ONPREM-NAS-01 to EMEA-DC-ONPREM-ACC-STG-02
EMEA-DC-ONPREM-CABLE-0283-NAS01-ACCSTG02,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-NAS-01:ext-4,dcim.interface,EMEA-DC-ONPREM-ACC-STG-02:GigabitEthernet1/0/6,,,Connection EMEA-DC-ONPREM-NAS-01 to EMEA-DC-ONPREM-ACC-STG-02
EMEA-DC-ONPREM-CABLE-0284-NAS02-ACCSTG01,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-NAS-02:ext-1,dcim.interface,EMEA-DC-ONPREM-ACC-STG-01:GigabitEthernet1/0/7,,,Connection EMEA-DC-ONPREM-NAS-02 to EMEA-DC-ONPREM-ACC-STG-01
EMEA-DC-ONPREM-CABLE-0285-NAS02-ACCSTG01,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-NAS-02:ext-2,dcim.interface,EMEA-DC-ONPREM-ACC-STG-01:GigabitEthernet1/0/8,,,Connection EMEA-DC-ONPREM-NAS-02 to EMEA-DC-ONPREM-ACC-STG-01
EMEA-DC-ONPREM-CABLE-0286-NAS02-ACCSTG02,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-NAS-02:ext-3,dcim.interface,EMEA-DC-ONPREM-ACC-STG-02:GigabitEthernet1/0/7,,,Connection EMEA-DC-ONPREM-NAS-02 to EMEA-DC-ONPREM-ACC-STG-02
EMEA-DC-ONPREM-CABLE-0287-NAS02-ACCSTG02,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-NAS-02:ext-4,dcim.interface,EMEA-DC-ONPREM-ACC-STG-02:GigabitEthernet1/0/8,,,Connection EMEA-DC-ONPREM-NAS-02 to EMEA-DC-ONPREM-ACC-STG-02
EMEA-DC-ONPREM-CABLE-0288-MMR-CORE01,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-MMR-SW01:GigabitEthernet1/0/47,dcim.interface,EMEA-DC-ONPREM-CORE-SW01:Ethernet1/48,,,Connection EMEA-DC-ONPREM-MMR-SW01 to EMEA-DC-ONPREM-CORE-SW01
EMEA-DC-ONPREM-CABLE-0289-MMR-CORE02,dac-active,connected,dcim.interface,EMEA-DC-ONPREM-MMR-SW01:GigabitEthernet1/0/48,dcim.interface,EMEA-DC-ONPREM-CORE-SW02:Ethernet1/48,,,Connection EMEA-DC-ONPREM-MMR-SW01 to EMEA-DC-ONPREM-CORE-SW02
EMEA-DC-ONPREM-CABLE-0290-OOB-MMR,cat6,connected,dcim.interface,EMEA-DC-ONPREM-OOB-RTR01:GigabitEthernet0/1,dcim.interface,EMEA-DC-ONPREM-MMR-SW01:GigabitEthernet1/0/1,,,Connection EMEA-DC-ONPREM-OOB-RTR01 to EMEA-DC-ONPREM-MMR-SW01
APAC-DC-CLOUD-CABLE-0291-CORE-VPC,dac-active,connected,dcim.interface,APAC-DC-CLOUD-CORE-SW01:Ethernet2/1,dcim.interface,APAC-DC-CLOUD-CORE-SW02:Ethernet2/1,,,Connection APAC-DC-CLOUD-CORE-SW01 to APAC-DC-CLOUD-CORE-SW02
APAC-DC-CLOUD-CABLE-0292-CORE-VPC,dac-active,connected,dcim.interface,APAC-DC-CLOUD-CORE-SW01:Ethernet2/2,dcim.interface,APAC-DC-CLOUD-CORE-SW02:Ethernet2/2,,,Connection APAC-DC-CLOUD-CORE-SW01 to APAC-DC-CLOUD-CORE-SW02
APAC-DC-CLOUD-CABLE-0293-C01-D01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-CORE-SW01:Ethernet1/1,dcim.interface,APAC-DC-CLOUD-DIST-SW01:Ethernet1/1,,,Connection APAC-DC-CLOUD-CORE-SW01 to APAC-DC-CLOUD-DIST-SW01
APAC-DC-CLOUD-CABLE-0294-C01-D01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-CORE-SW01:Ethernet1/2,dcim.interface,APAC-DC-CLOUD-DIST-SW01:Ethernet1/2,,,Connection APAC-DC-CLOUD-CORE-SW01 to APAC-DC-CLOUD-DIST-SW01
APAC-DC-CLOUD-CABLE-0295-C01-D02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-CORE-SW01:Ethernet1/3,dcim.interface,APAC-DC-CLOUD-DIST-SW02:Ethernet1/1,,,Connection APAC-DC-CLOUD-CORE-SW01 to APAC-DC-CLOUD-DIST-SW02
APAC-DC-CLOUD-CABLE-0296-C01-D02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-CORE-SW01:Ethernet1/4,dcim.interface,APAC-DC-CLOUD-DIST-SW02:Ethernet1/2,,,Connection APAC-DC-CLOUD-CORE-SW01 to APAC-DC-CLOUD-DIST-SW02
APAC-DC-CLOUD-CABLE-0297-C02-D01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-CORE-SW02:Ethernet1/1,dcim.interface,APAC-DC-CLOUD-DIST-SW01:Ethernet1/3,,,Connection APAC-DC-CLOUD-CORE-SW02 to APAC-DC-CLOUD-DIST-SW01
APAC-DC-CLOUD-CABLE-0298-C02-D01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-CORE-SW02:Ethernet1/2,dcim.interface,APAC-DC-CLOUD-DIST-SW01:Ethernet1/4,,,Connection APAC-DC-CLOUD-CORE-SW02 to APAC-DC-CLOUD-DIST-SW01
APAC-DC-CLOUD-CABLE-0299-C02-D02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-CORE-SW02:Ethernet1/3,dcim.interface,APAC-DC-CLOUD-DIST-SW02:Ethernet1/3,,,Connection APAC-DC-CLOUD-CORE-SW02 to APAC-DC-CLOUD-DIST-SW02
APAC-DC-CLOUD-CABLE-0300-C02-D02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-CORE-SW02:Ethernet1/4,dcim.interface,APAC-DC-CLOUD-DIST-SW02:Ethernet1/4,,,Connection APAC-DC-CLOUD-CORE-SW02 to APAC-DC-CLOUD-DIST-SW02
APAC-DC-CLOUD-CABLE-0301-D01-FWEXT01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-DIST-SW01:Ethernet1/10,dcim.interface,APAC-DC-CLOUD-FW-EXT-01:ethernet1/1,,,Connection APAC-DC-CLOUD-DIST-SW01 to APAC-DC-CLOUD-FW-EXT-01
APAC-DC-CLOUD-CABLE-0302-D01-FWEXT01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-DIST-SW01:Ethernet1/11,dcim.interface,APAC-DC-CLOUD-FW-EXT-01:ethernet1/2,,,Connection APAC-DC-CLOUD-DIST-SW01 to APAC-DC-CLOUD-FW-EXT-01
APAC-DC-CLOUD-CABLE-0303-D02-FWEXT02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-DIST-SW02:Ethernet1/10,dcim.interface,APAC-DC-CLOUD-FW-EXT-02:ethernet1/1,,,Connection APAC-DC-CLOUD-DIST-SW02 to APAC-DC-CLOUD-FW-EXT-02
APAC-DC-CLOUD-CABLE-0304-D02-FWEXT02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-DIST-SW02:Ethernet1/11,dcim.interface,APAC-DC-CLOUD-FW-EXT-02:ethernet1/2,,,Connection APAC-DC-CLOUD-DIST-SW02 to APAC-DC-CLOUD-FW-EXT-02
APAC-DC-CLOUD-CABLE-0305-D01-FWINT01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-DIST-SW01:Ethernet1/12,dcim.interface,APAC-DC-CLOUD-FW-INT-01:ethernet1/1,,,Connection APAC-DC-CLOUD-DIST-SW01 to APAC-DC-CLOUD-FW-INT-01
APAC-DC-CLOUD-CABLE-0306-D01-FWINT01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-DIST-SW01:Ethernet1/13,dcim.interface,APAC-DC-CLOUD-FW-INT-01:ethernet1/2,,,Connection APAC-DC-CLOUD-DIST-SW01 to APAC-DC-CLOUD-FW-INT-01
APAC-DC-CLOUD-CABLE-0307-D02-FWINT02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-DIST-SW02:Ethernet1/12,dcim.interface,APAC-DC-CLOUD-FW-INT-02:ethernet1/1,,,Connection APAC-DC-CLOUD-DIST-SW02 to APAC-DC-CLOUD-FW-INT-02
APAC-DC-CLOUD-CABLE-0308-D02-FWINT02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-DIST-SW02:Ethernet1/13,dcim.interface,APAC-DC-CLOUD-FW-INT-02:ethernet1/2,,,Connection APAC-DC-CLOUD-DIST-SW02 to APAC-DC-CLOUD-FW-INT-02
APAC-DC-CLOUD-CABLE-0309-D01-RTR01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-DIST-SW01:Ethernet1/20,dcim.interface,APAC-DC-CLOUD-RTR-EDGE-01:TenGigE0/0/0/1,,,Connection APAC-DC-CLOUD-DIST-SW01 to APAC-DC-CLOUD-RTR-EDGE-01
APAC-DC-CLOUD-CABLE-0310-D01-RTR01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-DIST-SW01:Ethernet1/21,dcim.interface,APAC-DC-CLOUD-RTR-EDGE-01:TenGigE0/0/0/2,,,Connection APAC-DC-CLOUD-DIST-SW01 to APAC-DC-CLOUD-RTR-EDGE-01
APAC-DC-CLOUD-CABLE-0311-D02-RTR02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-DIST-SW02:Ethernet1/20,dcim.interface,APAC-DC-CLOUD-RTR-EDGE-02:TenGigE0/0/0/1,,,Connection APAC-DC-CLOUD-DIST-SW02 to APAC-DC-CLOUD-RTR-EDGE-02
APAC-DC-CLOUD-CABLE-0312-D02-RTR02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-DIST-SW02:Ethernet1/21,dcim.interface,APAC-DC-CLOUD-RTR-EDGE-02:TenGigE0/0/0/2,,,Connection APAC-DC-CLOUD-DIST-SW02 to APAC-DC-CLOUD-RTR-EDGE-02
APAC-DC-CLOUD-CABLE-0313-D01-LB01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-DIST-SW01:Ethernet1/30,dcim.interface,APAC-DC-CLOUD-LB-01:1.1,,,Connection APAC-DC-CLOUD-DIST-SW01 to APAC-DC-CLOUD-LB-01
APAC-DC-CLOUD-CABLE-0314-D01-LB01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-DIST-SW01:Ethernet1/31,dcim.interface,APAC-DC-CLOUD-LB-01:1.2,,,Connection APAC-DC-CLOUD-DIST-SW01 to APAC-DC-CLOUD-LB-01
APAC-DC-CLOUD-CABLE-0315-D02-LB01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-DIST-SW02:Ethernet1/30,dcim.interface,APAC-DC-CLOUD-LB-01:1.3,,,Connection APAC-DC-CLOUD-DIST-SW02 to APAC-DC-CLOUD-LB-01
APAC-DC-CLOUD-CABLE-0316-D02-LB01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-DIST-SW02:Ethernet1/31,dcim.interface,APAC-DC-CLOUD-LB-01:1.4,,,Connection APAC-DC-CLOUD-DIST-SW02 to APAC-DC-CLOUD-LB-01
APAC-DC-CLOUD-CABLE-0317-SPINEA01-D01,aoc,connected,dcim.interface,APAC-DC-CLOUD-SPINE-A01:Ethernet49,dcim.interface,APAC-DC-CLOUD-DIST-SW01:Ethernet1/40,,,Connection APAC-DC-CLOUD-SPINE-A01 to APAC-DC-CLOUD-DIST-SW01
APAC-DC-CLOUD-CABLE-0318-SPINEA01-D02,aoc,connected,dcim.interface,APAC-DC-CLOUD-SPINE-A01:Ethernet50,dcim.interface,APAC-DC-CLOUD-DIST-SW02:Ethernet1/40,,,Connection APAC-DC-CLOUD-SPINE-A01 to APAC-DC-CLOUD-DIST-SW02
APAC-DC-CLOUD-CABLE-0319-SPINEA02-D01,aoc,connected,dcim.interface,APAC-DC-CLOUD-SPINE-A02:Ethernet49,dcim.interface,APAC-DC-CLOUD-DIST-SW01:Ethernet1/41,,,Connection APAC-DC-CLOUD-SPINE-A02 to APAC-DC-CLOUD-DIST-SW01
APAC-DC-CLOUD-CABLE-0320-SPINEA02-D02,aoc,connected,dcim.interface,APAC-DC-CLOUD-SPINE-A02:Ethernet50,dcim.interface,APAC-DC-CLOUD-DIST-SW02:Ethernet1/41,,,Connection APAC-DC-CLOUD-SPINE-A02 to APAC-DC-CLOUD-DIST-SW02
APAC-DC-CLOUD-CABLE-0321-LEAFA01-SPINEA01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-LEAF-A01:Ethernet49,dcim.interface,APAC-DC-CLOUD-SPINE-A01:Ethernet1,,,Connection APAC-DC-CLOUD-LEAF-A01 to APAC-DC-CLOUD-SPINE-A01
APAC-DC-CLOUD-CABLE-0322-LEAFA01-SPINEA01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-LEAF-A01:Ethernet50,dcim.interface,APAC-DC-CLOUD-SPINE-A01:Ethernet2,,,Connection APAC-DC-CLOUD-LEAF-A01 to APAC-DC-CLOUD-SPINE-A01
APAC-DC-CLOUD-CABLE-0323-LEAFA01-SPINEA01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-LEAF-A01:Ethernet51,dcim.interface,APAC-DC-CLOUD-SPINE-A01:Ethernet3,,,Connection APAC-DC-CLOUD-LEAF-A01 to APAC-DC-CLOUD-SPINE-A01
APAC-DC-CLOUD-CABLE-0324-LEAFA01-SPINEA01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-LEAF-A01:Ethernet52,dcim.interface,APAC-DC-CLOUD-SPINE-A01:Ethernet4,,,Connection APAC-DC-CLOUD-LEAF-A01 to APAC-DC-CLOUD-SPINE-A01
APAC-DC-CLOUD-CABLE-0325-LEAFA01-SPINEA02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-LEAF-A01:Ethernet53,dcim.interface,APAC-DC-CLOUD-SPINE-A02:Ethernet1,,,Connection APAC-DC-CLOUD-LEAF-A01 to APAC-DC-CLOUD-SPINE-A02
APAC-DC-CLOUD-CABLE-0326-LEAFA01-SPINEA02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-LEAF-A01:Ethernet54,dcim.interface,APAC-DC-CLOUD-SPINE-A02:Ethernet2,,,Connection APAC-DC-CLOUD-LEAF-A01 to APAC-DC-CLOUD-SPINE-A02
APAC-DC-CLOUD-CABLE-0327-LEAFA01-SPINEA02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-LEAF-A01:Ethernet55,dcim.interface,APAC-DC-CLOUD-SPINE-A02:Ethernet3,,,Connection APAC-DC-CLOUD-LEAF-A01 to APAC-DC-CLOUD-SPINE-A02
APAC-DC-CLOUD-CABLE-0328-LEAFA01-SPINEA02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-LEAF-A01:Ethernet56,dcim.interface,APAC-DC-CLOUD-SPINE-A02:Ethernet4,,,Connection APAC-DC-CLOUD-LEAF-A01 to APAC-DC-CLOUD-SPINE-A02
APAC-DC-CLOUD-CABLE-0329-LEAFA02-SPINEA01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-LEAF-A02:Ethernet49,dcim.interface,APAC-DC-CLOUD-SPINE-A01:Ethernet5,,,Connection APAC-DC-CLOUD-LEAF-A02 to APAC-DC-CLOUD-SPINE-A01
APAC-DC-CLOUD-CABLE-0330-LEAFA02-SPINEA01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-LEAF-A02:Ethernet50,dcim.interface,APAC-DC-CLOUD-SPINE-A01:Ethernet6,,,Connection APAC-DC-CLOUD-LEAF-A02 to APAC-DC-CLOUD-SPINE-A01
APAC-DC-CLOUD-CABLE-0331-LEAFA02-SPINEA01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-LEAF-A02:Ethernet51,dcim.interface,APAC-DC-CLOUD-SPINE-A01:Ethernet7,,,Connection APAC-DC-CLOUD-LEAF-A02 to APAC-DC-CLOUD-SPINE-A01
APAC-DC-CLOUD-CABLE-0332-LEAFA02-SPINEA01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-LEAF-A02:Ethernet52,dcim.interface,APAC-DC-CLOUD-SPINE-A01:Ethernet8,,,Connection APAC-DC-CLOUD-LEAF-A02 to APAC-DC-CLOUD-SPINE-A01
APAC-DC-CLOUD-CABLE-0333-LEAFA02-SPINEA02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-LEAF-A02:Ethernet53,dcim.interface,APAC-DC-CLOUD-SPINE-A02:Ethernet5,,,Connection APAC-DC-CLOUD-LEAF-A02 to APAC-DC-CLOUD-SPINE-A02
APAC-DC-CLOUD-CABLE-0334-LEAFA02-SPINEA02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-LEAF-A02:Ethernet54,dcim.interface,APAC-DC-CLOUD-SPINE-A02:Ethernet6,,,Connection APAC-DC-CLOUD-LEAF-A02 to APAC-DC-CLOUD-SPINE-A02
APAC-DC-CLOUD-CABLE-0335-LEAFA02-SPINEA02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-LEAF-A02:Ethernet55,dcim.interface,APAC-DC-CLOUD-SPINE-A02:Ethernet7,,,Connection APAC-DC-CLOUD-LEAF-A02 to APAC-DC-CLOUD-SPINE-A02
APAC-DC-CLOUD-CABLE-0336-LEAFA02-SPINEA02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-LEAF-A02:Ethernet56,dcim.interface,APAC-DC-CLOUD-SPINE-A02:Ethernet8,,,Connection APAC-DC-CLOUD-LEAF-A02 to APAC-DC-CLOUD-SPINE-A02
APAC-DC-CLOUD-CABLE-0337-APAC-DC-CLOUD-ESX-A01-LEAF01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A01:eno1,dcim.interface,APAC-DC-CLOUD-LEAF-A01:Ethernet1,,,Connection APAC-DC-CLOUD-ESX-A01 to APAC-DC-CLOUD-LEAF-A01
APAC-DC-CLOUD-CABLE-0338-APAC-DC-CLOUD-ESX-A01-LEAF01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A01:eno2,dcim.interface,APAC-DC-CLOUD-LEAF-A01:Ethernet2,,,Connection APAC-DC-CLOUD-ESX-A01 to APAC-DC-CLOUD-LEAF-A01
APAC-DC-CLOUD-CABLE-0339-APAC-DC-CLOUD-ESX-A01-LEAF02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A01:eno3,dcim.interface,APAC-DC-CLOUD-LEAF-A02:Ethernet1,,,Connection APAC-DC-CLOUD-ESX-A01 to APAC-DC-CLOUD-LEAF-A02
APAC-DC-CLOUD-CABLE-0340-APAC-DC-CLOUD-ESX-A01-LEAF02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A01:eno4,dcim.interface,APAC-DC-CLOUD-LEAF-A02:Ethernet2,,,Connection APAC-DC-CLOUD-ESX-A01 to APAC-DC-CLOUD-LEAF-A02
APAC-DC-CLOUD-CABLE-0341-APAC-DC-CLOUD-ESX-A02-LEAF01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A02:eno1,dcim.interface,APAC-DC-CLOUD-LEAF-A01:Ethernet3,,,Connection APAC-DC-CLOUD-ESX-A02 to APAC-DC-CLOUD-LEAF-A01
APAC-DC-CLOUD-CABLE-0342-APAC-DC-CLOUD-ESX-A02-LEAF01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A02:eno2,dcim.interface,APAC-DC-CLOUD-LEAF-A01:Ethernet4,,,Connection APAC-DC-CLOUD-ESX-A02 to APAC-DC-CLOUD-LEAF-A01
APAC-DC-CLOUD-CABLE-0343-APAC-DC-CLOUD-ESX-A02-LEAF02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A02:eno3,dcim.interface,APAC-DC-CLOUD-LEAF-A02:Ethernet3,,,Connection APAC-DC-CLOUD-ESX-A02 to APAC-DC-CLOUD-LEAF-A02
APAC-DC-CLOUD-CABLE-0344-APAC-DC-CLOUD-ESX-A02-LEAF02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A02:eno4,dcim.interface,APAC-DC-CLOUD-LEAF-A02:Ethernet4,,,Connection APAC-DC-CLOUD-ESX-A02 to APAC-DC-CLOUD-LEAF-A02
APAC-DC-CLOUD-CABLE-0345-APAC-DC-CLOUD-ESX-A03-LEAF01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A03:eno1,dcim.interface,APAC-DC-CLOUD-LEAF-A01:Ethernet5,,,Connection APAC-DC-CLOUD-ESX-A03 to APAC-DC-CLOUD-LEAF-A01
APAC-DC-CLOUD-CABLE-0346-APAC-DC-CLOUD-ESX-A03-LEAF01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A03:eno2,dcim.interface,APAC-DC-CLOUD-LEAF-A01:Ethernet6,,,Connection APAC-DC-CLOUD-ESX-A03 to APAC-DC-CLOUD-LEAF-A01
APAC-DC-CLOUD-CABLE-0347-APAC-DC-CLOUD-ESX-A03-LEAF02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A03:eno3,dcim.interface,APAC-DC-CLOUD-LEAF-A02:Ethernet5,,,Connection APAC-DC-CLOUD-ESX-A03 to APAC-DC-CLOUD-LEAF-A02
APAC-DC-CLOUD-CABLE-0348-APAC-DC-CLOUD-ESX-A03-LEAF02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A03:eno4,dcim.interface,APAC-DC-CLOUD-LEAF-A02:Ethernet6,,,Connection APAC-DC-CLOUD-ESX-A03 to APAC-DC-CLOUD-LEAF-A02
APAC-DC-CLOUD-CABLE-0349-APAC-DC-CLOUD-ESX-A04-LEAF01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A04:eno1,dcim.interface,APAC-DC-CLOUD-LEAF-A01:Ethernet7,,,Connection APAC-DC-CLOUD-ESX-A04 to APAC-DC-CLOUD-LEAF-A01
APAC-DC-CLOUD-CABLE-0350-APAC-DC-CLOUD-ESX-A04-LEAF01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A04:eno2,dcim.interface,APAC-DC-CLOUD-LEAF-A01:Ethernet8,,,Connection APAC-DC-CLOUD-ESX-A04 to APAC-DC-CLOUD-LEAF-A01
APAC-DC-CLOUD-CABLE-0351-APAC-DC-CLOUD-ESX-A04-LEAF02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A04:eno3,dcim.interface,APAC-DC-CLOUD-LEAF-A02:Ethernet7,,,Connection APAC-DC-CLOUD-ESX-A04 to APAC-DC-CLOUD-LEAF-A02
APAC-DC-CLOUD-CABLE-0352-APAC-DC-CLOUD-ESX-A04-LEAF02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A04:eno4,dcim.interface,APAC-DC-CLOUD-LEAF-A02:Ethernet8,,,Connection APAC-DC-CLOUD-ESX-A04 to APAC-DC-CLOUD-LEAF-A02
APAC-DC-CLOUD-CABLE-0353-APAC-DC-CLOUD-ESX-A05-LEAF01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A05:eno1,dcim.interface,APAC-DC-CLOUD-LEAF-A01:Ethernet9,,,Connection APAC-DC-CLOUD-ESX-A05 to APAC-DC-CLOUD-LEAF-A01
APAC-DC-CLOUD-CABLE-0354-APAC-DC-CLOUD-ESX-A05-LEAF01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A05:eno2,dcim.interface,APAC-DC-CLOUD-LEAF-A01:Ethernet10,,,Connection APAC-DC-CLOUD-ESX-A05 to APAC-DC-CLOUD-LEAF-A01
APAC-DC-CLOUD-CABLE-0355-APAC-DC-CLOUD-ESX-A05-LEAF02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A05:eno3,dcim.interface,APAC-DC-CLOUD-LEAF-A02:Ethernet9,,,Connection APAC-DC-CLOUD-ESX-A05 to APAC-DC-CLOUD-LEAF-A02
APAC-DC-CLOUD-CABLE-0356-APAC-DC-CLOUD-ESX-A05-LEAF02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A05:eno4,dcim.interface,APAC-DC-CLOUD-LEAF-A02:Ethernet10,,,Connection APAC-DC-CLOUD-ESX-A05 to APAC-DC-CLOUD-LEAF-A02
APAC-DC-CLOUD-CABLE-0357-APAC-DC-CLOUD-ESX-A06-LEAF01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A06:eno1,dcim.interface,APAC-DC-CLOUD-LEAF-A01:Ethernet11,,,Connection APAC-DC-CLOUD-ESX-A06 to APAC-DC-CLOUD-LEAF-A01
APAC-DC-CLOUD-CABLE-0358-APAC-DC-CLOUD-ESX-A06-LEAF01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A06:eno2,dcim.interface,APAC-DC-CLOUD-LEAF-A01:Ethernet12,,,Connection APAC-DC-CLOUD-ESX-A06 to APAC-DC-CLOUD-LEAF-A01
APAC-DC-CLOUD-CABLE-0359-APAC-DC-CLOUD-ESX-A06-LEAF02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A06:eno3,dcim.interface,APAC-DC-CLOUD-LEAF-A02:Ethernet11,,,Connection APAC-DC-CLOUD-ESX-A06 to APAC-DC-CLOUD-LEAF-A02
APAC-DC-CLOUD-CABLE-0360-APAC-DC-CLOUD-ESX-A06-LEAF02,dac-active,connected,dcim.interface,APAC-DC-CLOUD-ESX-A06:eno4,dcim.interface,APAC-DC-CLOUD-LEAF-A02:Ethernet12,,,Connection APAC-DC-CLOUD-ESX-A06 to APAC-DC-CLOUD-LEAF-A02
APAC-DC-CLOUD-CABLE-0361-SPINEB01-D01,aoc,connected,dcim.interface,APAC-DC-CLOUD-SPINE-B01:Ethernet49,dcim.interface,APAC-DC-CLOUD-DIST-SW01:Ethernet1/40,,,Connection APAC-DC-CLOUD-SPINE-B01 to APAC-DC-CLOUD-DIST-SW01
APAC-DC-CLOUD-CABLE-0362-SPINEB01-D02,aoc,connected,dcim.interface,APAC-DC-CLOUD-SPINE-B01:Ethernet50,dcim.interface,APAC-DC-CLOUD-DIST-SW02:Ethernet1/40,,,Connection APAC-DC-CLOUD-SPINE-B01 to APAC-DC-CLOUD-DIST-SW02
APAC-DC-CLOUD-CABLE-0363-SPINEB02-D01,aoc,connected,dcim.interface,APAC-DC-CLOUD-SPINE-B02:Ethernet49,dcim.interface,APAC-DC-CLOUD-DIST-SW01:Ethernet1/41,,,Connection APAC-DC-CLOUD-SPINE-B02 to APAC-DC-CLOUD-DIST-SW01
APAC-DC-CLOUD-CABLE-0364-SPINEB02-D02,aoc,connected,dcim.interface,APAC-DC-CLOUD-SPINE-B02:Ethernet50,dcim.interface,APAC-DC-CLOUD-DIST-SW02:Ethernet1/41,,,Connection APAC-DC-CLOUD-SPINE-B02 to APAC-DC-CLOUD-DIST-SW02
APAC-DC-CLOUD-CABLE-0365-LEAFB01-SPINEB01,dac-active,connected,dcim.interface,APAC-DC-CLOUD-LEAF-B01:Ethernet49,dcim.interface,APAC-DC-CLOUD-SPINE-B01:Ethernet1,,,Connection APAC-DC-CLOUD-LEAF-B01 to APAC-DC-CLOUD-SPINE-B01
