device,name,type,power_port,feed_leg,description
APAC-DC-ONPREM-NET-R01-PDU-A,Outlet-10,iec-60320-c13,,A,Power outlet 10
APAC-DC-ONPREM-NET-R01-PDU-A,Outlet-11,iec-60320-c13,,A,Power outlet 11
APAC-DC-ONPREM-NET-R01-PDU-A,Outlet-12,iec-60320-c13,,A,Power outlet 12
APAC-DC-ONPREM-NET-R01-PDU-A,Outlet-13,iec-60320-c13,,B,Power outlet 13
APAC-DC-ONPREM-NET-R01-PDU-A,Outlet-14,iec-60320-c13,,B,Power outlet 14
APAC-DC-ONPREM-NET-R01-PDU-A,Outlet-15,iec-60320-c13,,B,Power outlet 15
APAC-DC-ONPREM-NET-R01-PDU-A,Outlet-16,iec-60320-c13,,B,Power outlet 16
APAC-DC-ONPREM-NET-R01-PDU-A,Outlet-17,iec-60320-c13,,B,Power outlet 17
APAC-DC-ONPREM-NET-R01-PDU-A,Outlet-18,iec-60320-c13,,B,Power outlet 18
APAC-DC-ONPREM-NET-R01-PDU-A,Outlet-19,iec-60320-c13,,B,Power outlet 19
APAC-DC-ONPREM-NET-R01-PDU-A,Outlet-20,iec-60320-c13,,B,Power outlet 20
APAC-DC-ONPREM-NET-R01-PDU-A,Outlet-21,iec-60320-c13,,B,Power outlet 21
APAC-DC-ONPREM-NET-R01-PDU-A,Outlet-22,iec-60320-c13,,B,Power outlet 22
APAC-DC-ONPREM-NET-R01-PDU-A,Outlet-23,iec-60320-c13,,B,Power outlet 23
APAC-DC-ONPREM-NET-R01-PDU-A,Outlet-24,iec-60320-c13,,B,Power outlet 24
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-01,iec-60320-c13,,A,Power outlet 1
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-02,iec-60320-c13,,A,Power outlet 2
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-03,iec-60320-c13,,A,Power outlet 3
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-04,iec-60320-c13,,A,Power outlet 4
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-05,iec-60320-c13,,A,Power outlet 5
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-06,iec-60320-c13,,A,Power outlet 6
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-07,iec-60320-c13,,A,Power outlet 7
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-08,iec-60320-c13,,A,Power outlet 8
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-09,iec-60320-c13,,A,Power outlet 9
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-10,iec-60320-c13,,A,Power outlet 10
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-11,iec-60320-c13,,A,Power outlet 11
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-12,iec-60320-c13,,A,Power outlet 12
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-13,iec-60320-c13,,B,Power outlet 13
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-14,iec-60320-c13,,B,Power outlet 14
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-15,iec-60320-c13,,B,Power outlet 15
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-16,iec-60320-c13,,B,Power outlet 16
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-17,iec-60320-c13,,B,Power outlet 17
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-18,iec-60320-c13,,B,Power outlet 18
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-19,iec-60320-c13,,B,Power outlet 19
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-20,iec-60320-c13,,B,Power outlet 20
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-21,iec-60320-c13,,B,Power outlet 21
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-22,iec-60320-c13,,B,Power outlet 22
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-23,iec-60320-c13,,B,Power outlet 23
APAC-DC-ONPREM-NET-R01-PDU-B,Outlet-24,iec-60320-c13,,B,Power outlet 24
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-01,iec-60320-c13,,A,Power outlet 1
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-02,iec-60320-c13,,A,Power outlet 2
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-03,iec-60320-c13,,A,Power outlet 3
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-04,iec-60320-c13,,A,Power outlet 4
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-05,iec-60320-c13,,A,Power outlet 5
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-06,iec-60320-c13,,A,Power outlet 6
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-07,iec-60320-c13,,A,Power outlet 7
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-08,iec-60320-c13,,A,Power outlet 8
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-09,iec-60320-c13,,A,Power outlet 9
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-10,iec-60320-c13,,A,Power outlet 10
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-11,iec-60320-c13,,A,Power outlet 11
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-12,iec-60320-c13,,A,Power outlet 12
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-13,iec-60320-c13,,B,Power outlet 13
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-14,iec-60320-c13,,B,Power outlet 14
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-15,iec-60320-c13,,B,Power outlet 15
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-16,iec-60320-c13,,B,Power outlet 16
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-17,iec-60320-c13,,B,Power outlet 17
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-18,iec-60320-c13,,B,Power outlet 18
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-19,iec-60320-c13,,B,Power outlet 19
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-20,iec-60320-c13,,B,Power outlet 20
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-21,iec-60320-c13,,B,Power outlet 21
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-22,iec-60320-c13,,B,Power outlet 22
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-23,iec-60320-c13,,B,Power outlet 23
APAC-DC-ONPREM-NET-R02-PDU-A,Outlet-24,iec-60320-c13,,B,Power outlet 24
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-01,iec-60320-c13,,A,Power outlet 1
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-02,iec-60320-c13,,A,Power outlet 2
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-03,iec-60320-c13,,A,Power outlet 3
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-04,iec-60320-c13,,A,Power outlet 4
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-05,iec-60320-c13,,A,Power outlet 5
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-06,iec-60320-c13,,A,Power outlet 6
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-07,iec-60320-c13,,A,Power outlet 7
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-08,iec-60320-c13,,A,Power outlet 8
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-09,iec-60320-c13,,A,Power outlet 9
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-10,iec-60320-c13,,A,Power outlet 10
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-11,iec-60320-c13,,A,Power outlet 11
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-12,iec-60320-c13,,A,Power outlet 12
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-13,iec-60320-c13,,B,Power outlet 13
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-14,iec-60320-c13,,B,Power outlet 14
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-15,iec-60320-c13,,B,Power outlet 15
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-16,iec-60320-c13,,B,Power outlet 16
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-17,iec-60320-c13,,B,Power outlet 17
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-18,iec-60320-c13,,B,Power outlet 18
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-19,iec-60320-c13,,B,Power outlet 19
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-20,iec-60320-c13,,B,Power outlet 20
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-21,iec-60320-c13,,B,Power outlet 21
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-22,iec-60320-c13,,B,Power outlet 22
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-23,iec-60320-c13,,B,Power outlet 23
APAC-DC-ONPREM-NET-R02-PDU-B,Outlet-24,iec-60320-c13,,B,Power outlet 24
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-01,iec-60320-c13,,A,Power outlet 1
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-02,iec-60320-c13,,A,Power outlet 2
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-03,iec-60320-c13,,A,Power outlet 3
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-04,iec-60320-c13,,A,Power outlet 4
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-05,iec-60320-c13,,A,Power outlet 5
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-06,iec-60320-c13,,A,Power outlet 6
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-07,iec-60320-c13,,A,Power outlet 7
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-08,iec-60320-c13,,A,Power outlet 8
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-09,iec-60320-c13,,A,Power outlet 9
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-10,iec-60320-c13,,A,Power outlet 10
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-11,iec-60320-c13,,A,Power outlet 11
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-12,iec-60320-c13,,A,Power outlet 12
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-13,iec-60320-c13,,B,Power outlet 13
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-14,iec-60320-c13,,B,Power outlet 14
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-15,iec-60320-c13,,B,Power outlet 15
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-16,iec-60320-c13,,B,Power outlet 16
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-17,iec-60320-c13,,B,Power outlet 17
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-18,iec-60320-c13,,B,Power outlet 18
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-19,iec-60320-c13,,B,Power outlet 19
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-20,iec-60320-c13,,B,Power outlet 20
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-21,iec-60320-c13,,B,Power outlet 21
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-22,iec-60320-c13,,B,Power outlet 22
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-23,iec-60320-c13,,B,Power outlet 23
APAC-DC-ONPREM-NET-R03-PDU-A,Outlet-24,iec-60320-c13,,B,Power outlet 24
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-01,iec-60320-c13,,A,Power outlet 1
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-02,iec-60320-c13,,A,Power outlet 2
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-03,iec-60320-c13,,A,Power outlet 3
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-04,iec-60320-c13,,A,Power outlet 4
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-05,iec-60320-c13,,A,Power outlet 5
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-06,iec-60320-c13,,A,Power outlet 6
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-07,iec-60320-c13,,A,Power outlet 7
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-08,iec-60320-c13,,A,Power outlet 8
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-09,iec-60320-c13,,A,Power outlet 9
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-10,iec-60320-c13,,A,Power outlet 10
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-11,iec-60320-c13,,A,Power outlet 11
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-12,iec-60320-c13,,A,Power outlet 12
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-13,iec-60320-c13,,B,Power outlet 13
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-14,iec-60320-c13,,B,Power outlet 14
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-15,iec-60320-c13,,B,Power outlet 15
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-16,iec-60320-c13,,B,Power outlet 16
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-17,iec-60320-c13,,B,Power outlet 17
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-18,iec-60320-c13,,B,Power outlet 18
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-19,iec-60320-c13,,B,Power outlet 19
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-20,iec-60320-c13,,B,Power outlet 20
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-21,iec-60320-c13,,B,Power outlet 21
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-22,iec-60320-c13,,B,Power outlet 22
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-23,iec-60320-c13,,B,Power outlet 23
APAC-DC-ONPREM-NET-R03-PDU-B,Outlet-24,iec-60320-c13,,B,Power outlet 24
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-01,iec-60320-c13,,A,Power outlet 1
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-02,iec-60320-c13,,A,Power outlet 2
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-03,iec-60320-c13,,A,Power outlet 3
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-04,iec-60320-c13,,A,Power outlet 4
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-05,iec-60320-c13,,A,Power outlet 5
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-06,iec-60320-c13,,A,Power outlet 6
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-07,iec-60320-c13,,A,Power outlet 7
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-08,iec-60320-c13,,A,Power outlet 8
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-09,iec-60320-c13,,A,Power outlet 9
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-10,iec-60320-c13,,A,Power outlet 10
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-11,iec-60320-c13,,A,Power outlet 11
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-12,iec-60320-c13,,A,Power outlet 12
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-13,iec-60320-c13,,B,Power outlet 13
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-14,iec-60320-c13,,B,Power outlet 14
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-15,iec-60320-c13,,B,Power outlet 15
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-16,iec-60320-c13,,B,Power outlet 16
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-17,iec-60320-c13,,B,Power outlet 17
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-18,iec-60320-c13,,B,Power outlet 18
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-19,iec-60320-c13,,B,Power outlet 19
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-20,iec-60320-c13,,B,Power outlet 20
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-21,iec-60320-c13,,B,Power outlet 21
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-22,iec-60320-c13,,B,Power outlet 22
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-23,iec-60320-c13,,B,Power outlet 23
APAC-DC-ONPREM-NET-R04-PDU-A,Outlet-24,iec-60320-c13,,B,Power outlet 24
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-01,iec-60320-c13,,A,Power outlet 1
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-02,iec-60320-c13,,A,Power outlet 2
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-03,iec-60320-c13,,A,Power outlet 3
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-04,iec-60320-c13,,A,Power outlet 4
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-05,iec-60320-c13,,A,Power outlet 5
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-06,iec-60320-c13,,A,Power outlet 6
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-07,iec-60320-c13,,A,Power outlet 7
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-08,iec-60320-c13,,A,Power outlet 8
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-09,iec-60320-c13,,A,Power outlet 9
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-10,iec-60320-c13,,A,Power outlet 10
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-11,iec-60320-c13,,A,Power outlet 11
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-12,iec-60320-c13,,A,Power outlet 12
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-13,iec-60320-c13,,B,Power outlet 13
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-14,iec-60320-c13,,B,Power outlet 14
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-15,iec-60320-c13,,B,Power outlet 15
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-16,iec-60320-c13,,B,Power outlet 16
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-17,iec-60320-c13,,B,Power outlet 17
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-18,iec-60320-c13,,B,Power outlet 18
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-19,iec-60320-c13,,B,Power outlet 19
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-20,iec-60320-c13,,B,Power outlet 20
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-21,iec-60320-c13,,B,Power outlet 21
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-22,iec-60320-c13,,B,Power outlet 22
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-23,iec-60320-c13,,B,Power outlet 23
APAC-DC-ONPREM-NET-R04-PDU-B,Outlet-24,iec-60320-c13,,B,Power outlet 24
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-01,iec-60320-c13,,A,Power outlet 1
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-02,iec-60320-c13,,A,Power outlet 2
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-03,iec-60320-c13,,A,Power outlet 3
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-04,iec-60320-c13,,A,Power outlet 4
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-05,iec-60320-c13,,A,Power outlet 5
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-06,iec-60320-c13,,A,Power outlet 6
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-07,iec-60320-c13,,A,Power outlet 7
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-08,iec-60320-c13,,A,Power outlet 8
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-09,iec-60320-c13,,A,Power outlet 9
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-10,iec-60320-c13,,A,Power outlet 10
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-11,iec-60320-c13,,A,Power outlet 11
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-12,iec-60320-c13,,A,Power outlet 12
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-13,iec-60320-c13,,B,Power outlet 13
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-14,iec-60320-c13,,B,Power outlet 14
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-15,iec-60320-c13,,B,Power outlet 15
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-16,iec-60320-c13,,B,Power outlet 16
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-17,iec-60320-c13,,B,Power outlet 17
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-18,iec-60320-c13,,B,Power outlet 18
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-19,iec-60320-c13,,B,Power outlet 19
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-20,iec-60320-c13,,B,Power outlet 20
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-21,iec-60320-c13,,B,Power outlet 21
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-22,iec-60320-c13,,B,Power outlet 22
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-23,iec-60320-c13,,B,Power outlet 23
APAC-DC-ONPREM-SRV-A-R01-PDU-A,Outlet-24,iec-60320-c13,,B,Power outlet 24
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-01,iec-60320-c13,,A,Power outlet 1
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-02,iec-60320-c13,,A,Power outlet 2
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-03,iec-60320-c13,,A,Power outlet 3
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-04,iec-60320-c13,,A,Power outlet 4
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-05,iec-60320-c13,,A,Power outlet 5
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-06,iec-60320-c13,,A,Power outlet 6
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-07,iec-60320-c13,,A,Power outlet 7
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-08,iec-60320-c13,,A,Power outlet 8
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-09,iec-60320-c13,,A,Power outlet 9
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-10,iec-60320-c13,,A,Power outlet 10
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-11,iec-60320-c13,,A,Power outlet 11
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-12,iec-60320-c13,,A,Power outlet 12
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-13,iec-60320-c13,,B,Power outlet 13
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-14,iec-60320-c13,,B,Power outlet 14
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-15,iec-60320-c13,,B,Power outlet 15
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-16,iec-60320-c13,,B,Power outlet 16
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-17,iec-60320-c13,,B,Power outlet 17
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-18,iec-60320-c13,,B,Power outlet 18
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-19,iec-60320-c13,,B,Power outlet 19
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-20,iec-60320-c13,,B,Power outlet 20
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-21,iec-60320-c13,,B,Power outlet 21
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-22,iec-60320-c13,,B,Power outlet 22
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-23,iec-60320-c13,,B,Power outlet 23
APAC-DC-ONPREM-SRV-A-R01-PDU-B,Outlet-24,iec-60320-c13,,B,Power outlet 24
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-01,iec-60320-c13,,A,Power outlet 1
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-02,iec-60320-c13,,A,Power outlet 2
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-03,iec-60320-c13,,A,Power outlet 3
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-04,iec-60320-c13,,A,Power outlet 4
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-05,iec-60320-c13,,A,Power outlet 5
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-06,iec-60320-c13,,A,Power outlet 6
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-07,iec-60320-c13,,A,Power outlet 7
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-08,iec-60320-c13,,A,Power outlet 8
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-09,iec-60320-c13,,A,Power outlet 9
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-10,iec-60320-c13,,A,Power outlet 10
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-11,iec-60320-c13,,A,Power outlet 11
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-12,iec-60320-c13,,A,Power outlet 12
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-13,iec-60320-c13,,B,Power outlet 13
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-14,iec-60320-c13,,B,Power outlet 14
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-15,iec-60320-c13,,B,Power outlet 15
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-16,iec-60320-c13,,B,Power outlet 16
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-17,iec-60320-c13,,B,Power outlet 17
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-18,iec-60320-c13,,B,Power outlet 18
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-19,iec-60320-c13,,B,Power outlet 19
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-20,iec-60320-c13,,B,Power outlet 20
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-21,iec-60320-c13,,B,Power outlet 21
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-22,iec-60320-c13,,B,Power outlet 22
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-23,iec-60320-c13,,B,Power outlet 23
APAC-DC-ONPREM-SRV-A-R02-PDU-A,Outlet-24,iec-60320-c13,,B,Power outlet 24
APAC-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-01,iec-60320-c13,,A,Power outlet 1
APAC-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-02,iec-60320-c13,,A,Power outlet 2
APAC-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-03,iec-60320-c13,,A,Power outlet 3
APAC-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-04,iec-60320-c13,,A,Power outlet 4
APAC-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-05,iec-60320-c13,,A,Power outlet 5
APAC-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-06,iec-60320-c13,,A,Power outlet 6
APAC-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-07,iec-60320-c13,,A,Power outlet 7
APAC-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-08,iec-60320-c13,,A,Power outlet 8
APAC-DC-ONPREM-SRV-A-R02-PDU-B,Outlet-09,iec-60320-c13,,A,Power outlet 9
